"Player Details","","","","","","Route Share","","","","","","","","","","","","","","","","","",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","TM RTE %"
"160","Jaylin Lane","WAS","WR","11","2025","32.4","48.1","34.8","33.3","37.5","34.3","72.5","37.1","57.1","23.1","18.8","","","","","","","","40.6"
"161","Elijah Arroyo","SEA","TE","10","2025","28.0","48.6","28.6","53.3","41.2","48.3","37.1","","41.7","46.2","31.1","","","","","","","","40.2"
"162","Robbie Chosen","WAS","WR","3","2025","","","","","","","55.0","","","26.9","31.3","","","","","","","","39.8"
"163","Noah Fant","CIN","TE","9","2025","46.4","20.8","35.5","","17.8","41.3","73.5","33.3","44.0","","41.5","","","","","","","","39.6"
"164","DeMario Douglas","NE","WR","11","2025","67.9","30.0","46.8","18.2","41.7","41.9","33.3","26.5","32.5","30.6","40.5","","","","","","","","39.6"
"165","Casey Washington","ATL","WR","7","2025","93.6","","","60.7","","74.3","11.9","6.3","","0.0","3.2","","","","","","","","38.6"
"166","Pat Bryant","DEN","WR","11","2025","4.7","25.0","6.3","31.8","51.2","39.4","32.1","48.3","56.4","73.3","61.0","","","","","","","","38.4"
"167","Curtis Samuel","BUF","WR","6","2025","","","","39.3","43.6","","","32.0","40.0","30.4","43.8","","","","","","","","38.0"
"168","Mike Gesicki","CIN","TE","6","2025","32.1","62.5","32.3","55.2","44.4","2.2","","","","","","","","","","","","","37.9"
"169","DeAndre Hopkins","BLT","WR","10","2025","50.0","21.2","21.1","40.0","23.8","42.5","","44.0","25.9","33.3","67.7","","","","","","","","36.8"
"170","Marquez Valdes-Scantling","SF","WR","5","2025","38.5","9.3","19.0","","50.0","61.7","","","","","","","","","","","","","36.7"
"171","Jalin Hyatt","NYG","WR","7","2025","","","13.2","43.3","50.0","54.5","32.4","","0.0","","71.0","","","","","","","","36.6"
"172","Roman Wilson","PIT","WR","10","2025","17.6","38.5","25.0","0.0","","25.8","51.4","51.3","38.5","38.2","60.6","","","","","","","","36.3"
"173","Gunnar Helm","TEN","TE","10","2025","17.6","24.4","31.1","36.7","54.8","34.1","35.9","44.2","26.9","","48.8","","","","","","","","36.2"
"174","Greg Dortch","ARZ","WR","10","2025","21.6","17.2","25.0","64.7","8.1","42.6","13.0","","29.7","38.9","70.2","","","","","","","","36.1"
"175","Noah Gray","KC","TE","10","2025","25.5","50.0","41.5","27.5","41.3","47.4","22.5","32.5","21.1","","38.8","","","","","","","","34.8"
"176","Ryan Flournoy","DAL","WR","9","2025","","3.5","36.2","19.5","57.6","73.5","9.1","31.0","64.6","","26.5","","","","","","","","34.4"
"177","Jamari Thrash","CLV","WR","9","2025","29.2","27.5","23.7","28.9","36.1","39.7","34.8","52.6","","37.2","","","","","","","","","34.3"
"178","Austin Hooper","NE","TE","10","2025","15.1","43.3","44.7","54.5","30.6","45.2","25.0","29.4","40.0","30.6","","","","","","","","","34.2"
"179","Jared Wayne","HST","WR","1","2025","","","","","","","","33.3","","","","","","","","","","","33.3"
"180","Tre Harris","LAC","WR","11","2025","12.2","25.0","26.4","13.6","32.5","84.6","34.4","32.4","35.9","22.5","50.0","","","","","","","","33.0"
"181","Hunter Long","JAX","TE","8","2025","3.0","0.0","16.3","15.6","52.9","58.0","56.1","","41.0","","","","","","","","","","32.5"
"182","Darnell Washington","PIT","TE","10","2025","20.6","15.4","12.5","60.0","","61.3","37.1","23.1","28.2","17.6","54.5","","","","","","","","32.1"
"183","Jaylin Noel","HST","WR","10","2025","38.2","30.0","16.3","28.1","34.3","","46.3","45.2","10.6","32.7","29.8","","","","","","","","31.2"
"184","Devaughn Vele","NO","WR","9","2025","14.3","12.5","","2.9","34.4","30.0","21.6","47.5","19.2","100.0","","","","","","","","","31.1"
